Track.Name,Artist,songId,Region,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01
Dusk Till Dawn - Radio Edit,ZAYN,1j4kHkkpqZRBwE0A4CN4Yv,Portugal,,,,,,,,,6,2,5,10
rockstar,Post Malone,1OmcAT5Y8eg5bUPv9qJT4R,Portugal,,,,,,,,,7,7,,
Look What You Made Me Do,Taylor Swift,6uFsE1JgZ20EXyU0JQZbUR,Portugal,,,,,,,,,8,,,
Too Good At Goodbyes - Edit,Sam Smith,0mel2N9Ws9r4yLQn5QE21Y,Portugal,,,,,,,,,10,,,
rockstar,Post Malone,7wGoVu4Dady5GV0Sv4UIsx,Portugal,,,,,,,,,,3,1,1
Havana,Camila Cabello,0ofbQMrRDsUaVKq2mGLEAb,Portugal,,,,,,,,,,4,2,2
Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,Portugal,,,,,,,,,,8,,
Silence,Marshmello,7vGuf3Y35N4wmASOKLUVVU,Portugal,,,,,,,,,,9,,
Salto Alto,Piruka,3sIXzuNgN9HrC7amkEQWiP,Portugal,,,,,,,,,,,3,7
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV,Portugal,,,,,,,,,,,6,
Não Faz Isso,Piruka,0D8wUCg5XGHfWQIEzMmJAl,Portugal,,,,,,,,,,,7,
Wolves,Selena Gomez,7EmGUiUaOSGDnUUQUDrOXC,Portugal,,,,,,,,,,,8,6
Gucci Gang,Lil Pump,43ZyHQITOjhciSUUNPVRHc,Portugal,,,,,,,,,,,9,
Échame La Culpa,Luis Fonsi,1zsG4eaZmkA1dvjDDsAGLK,Portugal,,,,,,,,,,,10,3
Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1bhUWB0zJMIKr9yVPrkEuI,Portugal,,,,,,,,,,,,5
Vai malandra (feat. Tropkillaz e DJ Yuri Martins),Anitta,6u0EAxf1OJTLS7CvInuNd7,Portugal,,,,,,,,,,,,8
River (feat. Ed Sheeran),Eminem,5UEnHoDYpsxlfzWLZIc7LD,Portugal,,,,,,,,,,,,9
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Sweden,1,1,1,2,4,10,,,,,,
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3NdDpSvN911VPGivFlV5d0,Sweden,2,4,,,,,,,,,,
Castle on the Hill,Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT,Sweden,3,6,,,,,,,,,,
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,5knuzwU65gJK7IF5yJsuaW,Sweden,4,,,,,,,,,,,
5 fine frøkner,Gabrielle,2tFgv3sLFNc088KLtjxzVa,Sweden,5,9,,,,,,,,,,
Alone,Alan Walker,0JiVRyTJcJnmlwCZ854K4p,Sweden,6,,,,,,,,,,,
Solo Dance,Martin Jensen,6HUnnBwYZqcED1eQztxMBN,Sweden,7,10,,,,,,,,,,
Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,Sweden,8,3,,,,,,,,,,
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,Sweden,9,,,,,,,,,,,
Call On Me - Ryan Riback Extended Remix,Starley,78rIJddV4X0HkNAInEcYde,Sweden,10,,,,,,,,,,,
Scared to Be Lonely,Martin Garrix,3ebXMykcMXOcLeJ9xZ17XH,Sweden,,2,,,,,,,,,,
All I Need,Joakim Lundell,6vBgJ1SLmpB4VMcEVy1ovL,Sweden,,5,10,,,,,,,,,
It Ain't Me (with Selena Gomez),Kygo,3eR23VReFzcdmS7TYCrhCe,Sweden,,7,2,3,,,,,,,,
"How Far I'll Go - From ""Moana""",Alessia Cara,5hYTyyh2odQKphUbMqc5gN,Sweden,,8,,,,,,,,,,
As I Lay Me Down,Wiktoria,5VIZcrKXPd9wL4hqE4YN8z,Sweden,,,3,,,,,,,,,
I Can´t Go On,Robin Bengtsson,57Y51hxqMn2j3dosW75R6n,Sweden,,,4,,,,,,,,,
Symphony (feat. Zara Larsson),Clean Bandit,1x5sYLZiu9r5E43kMlt9f8,Sweden,,,5,1,6,,,,,,,
Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,Sweden,,,6,4,,,,,,,,
Hold On - D&B Version,Nano,3mXXkDfLaCN5IaZpHVJPth,Sweden,,,7,,,,,,,,,
Galway Girl,Ed Sheeran,0afhq8XCExXpqazXczTSve,Sweden,,,8,5,,,,,,,,
Only You,Zara Larsson,5SleX0NFeODNY7Xenal3gr,Sweden,,,9,9,,,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Sweden,,,,6,1,1,1,2,,,,
You Don't Know Me - Radio Edit,Jax Jones,00lNx0OcTJrS3MKHcB80HY,Sweden,,,,7,,,,,,,,
Mask Off,Future,3rOSwuTsUlJp0Pu0MkN8r8,Sweden,,,,8,,,,,,,,
Passionfruit,Drake,7hDc8b7IXETo14hHIHdnhd,Sweden,,,,10,,,,,,,,
I'm the One,DJ Khaled,72Q0FQQo32KJloivv5xge2,Sweden,,,,,2,,,,,,,
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,39IsH7B5byx8NRlEKlZVg9,Sweden,,,,,3,,,,,,,
First Time,Kygo,2Gl0FzuLxflY6nPifJp5Dr,Sweden,,,,,5,,,,,,,
My Addiction,Joakim Lundell,6XAGQBdN6pdjGrhTGryIUE,Sweden,,,,,7,9,,,,,,
Gift,Hov1,2NHAh9RwSCEwDo9jHeeQbp,Sweden,,,,,8,,,,,,,
Tårarna i halsen,Tjuvjakt,5WC4x0M8zyTDv2h61zJahB,Sweden,,,,,9,,,,,,,
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,6kex4EBAj0WHXDKZMEJaaF,Sweden,,,,,10,,,,,,,
More Than You Know,Axwell /\ Ingrosso,3PEgB3fkiojxms35ntsTgs,Sweden,,,,,,2,,4,,,,
2U (feat. Justin Bieber),David Guetta,3A7qX2QjDlPnazUsRk5y0M,Sweden,,,,,,3,5,10,,,,
I'm the One,DJ Khaled,3DXncPQOG4VBw3QHh3S817,Sweden,,,,,,4,8,,,,,
Jag trodde änglarna fanns,Kamferdrops,3qy7P1Vr6eGIwHP9DCUHwK,Sweden,,,,,,5,2,7,,,,
Tårarna i halsen,Tjuvjakt,3QKxz43voebR2NmdKxHQg0,Sweden,,,,,,6,,,,,,
Tuesday,Burak Yeter,7abpmGpF7PGep2rDU68GBR,Sweden,,,,,,7,,,,,,
Wild Thoughts,DJ Khaled,1OAh8uOEOvTDqkKFsKksCi,Sweden,,,,,,8,4,,,,,
More Than You Know,Axwell /\ Ingrosso,4q8PHoRsPUB52LFylX8Ulz,Sweden,,,,,,,3,,,,,
Waiting For,Joakim Lundell,3wml3LYkMHQmfFzfiasmzL,Sweden,,,,,,,6,,,,,
Unforgettable,French Montana,3B54sVLJ402zGa6Xm4YGNe,Sweden,,,,,,,7,9,,,,
Mama,Jonas Blue,4xlrALxuaCf9yZBHJeTSG6,Sweden,,,,,,,9,,,,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,Sweden,,,,,,,10,5,,,,
Helt seriöst,Kaliffa,7shcnBgfWJ6AT7jmvAw4xO,Sweden,,,,,,,,1,3,,,
Without You (feat. Sandro Cavazza),Avicii,6WbADFqMvR8N5u0BvtsWQE,Sweden,,,,,,,,3,1,8,,
Lonely Together (feat. Rita Ora),Avicii,2OALaHcDdKkjYEpAr0Qzab,Sweden,,,,,,,,6,10,,,
Friends (with BloodPop®),Justin Bieber,7nZmah2llfvLDiUjm0kiyz,Sweden,,,,,,,,8,6,,,
Too Good At Goodbyes - Edit,Sam Smith,0mel2N9Ws9r4yLQn5QE21Y,Sweden,,,,,,,,,2,4,,
Dusk Till Dawn - Radio Edit,ZAYN,1j4kHkkpqZRBwE0A4CN4Yv,Sweden,,,,,,,,,4,1,5,10
rockstar,Post Malone,1OmcAT5Y8eg5bUPv9qJT4R,Sweden,,,,,,,,,5,9,,
Silence,Marshmello,7vGuf3Y35N4wmASOKLUVVU,Sweden,,,,,,,,,7,6,7,
1-800-273-8255,Logic,5tz69p7tJuGPeMGwNTxYuV,Sweden,,,,,,,,,8,5,,
New Rules,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,Sweden,,,,,,,,,9,,,
Perfect,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,Sweden,,,,,,,,,,2,4,
rockstar,Post Malone,7wGoVu4Dady5GV0Sv4UIsx,Sweden,,,,,,,,,,3,1,1
Let You Down,NF,6mrKP2jyIQmM0rw6fQryjr,Sweden,,,,,,,,,,7,3,8
Stargazing,Kygo,0Zbbxnx4SGGHoIow4PpISP,Sweden,,,,,,,,,,10,9,
Pari,Hov1,7ykHSB24dPhasUfxOdhpJD,Sweden,,,,,,,,,,,2,6
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV,Sweden,,,,,,,,,,,6,
Wolves,Selena Gomez,7EmGUiUaOSGDnUUQUDrOXC,Sweden,,,,,,,,,,,8,
Walk On Water (feat. Beyoncé),Eminem,5b2QnYcT9rQIkhRWt4HztQ,Sweden,,,,,,,,,,,10,
Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1bhUWB0zJMIKr9yVPrkEuI,Sweden,,,,,,,,,,,,2
All I Want for Christmas Is You,Mariah Carey,0bYg9bo50gSsH3LtXe2SQn,Sweden,,,,,,,,,,,,3
Last Christmas,Wham!,2FRnf9qhLbvw8fu4IBXx78,Sweden,,,,,,,,,,,,4
River (feat. Ed Sheeran),Eminem,5UEnHoDYpsxlfzWLZIc7LD,Sweden,,,,,,,,,,,,5
Treading Water,Chris Kläfford,4VJYs0SVHHm0C1Os11eoKT,Sweden,,,,,,,,,,,,7
Tänd ett ljus,Triad,0WeT9UnF79pGH5ohYHsnD9,Sweden,,,,,,,,,,,,9
Chantaje,Shakira,6mICuAdrwEjh6Y6lroV2Kg,Mexico,1,3,6,10,,,,,,,,
Reggaetón Lento (Bailemos),CNCO,3AEZUABDXNtecAOSC1qTfo,Mexico,2,4,5,,,,,,,,,
Otra Vez (feat. J Balvin),Zion & Lennox,3QwBODjSEzelZyVjxPOHdq,Mexico,3,6,7,8,,,,,,,,
Safari,J Balvin,6rQSrBHf7HlZjtcMZ4S4bO,Mexico,4,9,,,,,,,,,,
Vente Pa' Ca,Ricky Martin,7DM4BPaS7uofFul3ywMe46,Mexico,5,,,,,,,,,,,
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Mexico,6,2,2,3,5,6,9,,,,,
Despacito (Featuring Daddy Yankee),Luis Fonsi,4aWmUDTfIPGksMNLV2rQP2,Mexico,7,1,1,2,6,10,,,,,,
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,Mexico,8,,,,,,,,,,,
Traicionera,Sebastian Yatra,5J1c3M4EldCfNxXwrwt8mT,Mexico,9,,,,,,,,,,,
Ay Mi Dios,IAmChino,6stYbAJgTszHAHZMPxWWCY,Mexico,10,7,10,,,,,,,,,
El Amante,Nicky Jam,3umS4y3uQDkqekNjVpiRUs,Mexico,,5,4,4,7,9,,,,,,
Me Llamas (feat. Maluma) - Remix,Piso 21,5hEM0JchdVzQ5PwvSfITeX,Mexico,,8,9,,,,,,,,,
Sé Que Te Duele,Alejandro Fernandez,5vZfgeDfNhlkKeJqjzSAmg,Mexico,,10,,,,,,,,,,
Me Rehúso,Danny Ocean,6De0lHrwBfPfrhorm9q1Xl,Mexico,,,3,1,,2,3,3,3,3,4,6
SUBEME LA RADIO,Enrique Iglesias,7nKBxz47S9SD79N086fuhn,Mexico,,,8,5,,,,,,,,
Sigo Extrañándote,J Balvin,6qDF4wWL49CAVbgT7yuHl8,Mexico,,,,6,9,,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Mexico,,,,7,3,8,,,,,,
Felices los 4,Maluma,0qYTZCo5Bwh1nsUFGZP3zn,Mexico,,,,9,1,1,4,4,5,,,
Me Rehúso,Danny Ocean,6Zosz8w6CmdGMZM6p4JlbQ,Mexico,,,,,2,,,,,,,
Escápate Conmigo,Wisin,2cnKEkpVUSV4wnjQiTWfH6,Mexico,,,,,4,3,5,6,6,8,,
Ahora Dice,Chris Jeday,22eADXu8DfOAUEDw4vU8qy,Mexico,,,,,8,4,6,7,10,,,
Hey DJ,CNCO,209gZgcfLq2aUuu51vOWBl,Mexico,,,,,10,5,8,8,,,,
Una Lady Como Tú,Manuel Turizo,7MHN1aCFtLXjownGhvEQlF,Mexico,,,,,,7,1,2,2,5,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,Mexico,,,,,,,2,1,1,9,,
Bonita,J Balvin,693iqPOQvhI7PobtR8CC8v,Mexico,,,,,,,7,5,4,1,5,10
Tu Foto,Ozuna,0Szp49tpFasIjX04Mcsydp,Mexico,,,,,,,10,9,,,,
Robarte un Beso,Carlos Vives,4z3GJkrtH97Bj6fRta983T,Mexico,,,,,,,,10,8,10,,
Mayores,Becky G,7JNh1cfm0eXjqFVOzKLyau,Mexico,,,,,,,,,7,4,1,7
Se Preparó,Ozuna,1m69ELEgE6k5ZWsap40ozt,Mexico,,,,,,,,,9,2,2,3
Criminal,Natti Natasha,2SmgFAhQkQCQPyBiBxR6Te,Mexico,,,,,,,,,,6,8,
Que Va,Alex Sensation,7ofxPmTNMj2GP07g1VZa0O,Mexico,,,,,,,,,,7,7,
Criminal,Natti Natasha,6Za3190Sbw39BBC77WSS1C,Mexico,,,,,,,,,,,3,1
Perro Fiel,Shakira,70lnL3QaSOIIyMa2X9aVRL,Mexico,,,,,,,,,,,6,9
Sensualidad,Bad Bunny,5hcisvFMidkMJlElTO9Qmw,Mexico,,,,,,,,,,,9,4
,,1YqcGlCHNquxBhlUZsjhMT,Mexico,,,,,,,,,,,10,
Corazón,Maluma,4lESS6vuruP6a79KWRaQou,Mexico,,,,,,,,,,,,2
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,33bnxcjePIkcmNjEFTJX0l,Mexico,,,,,,,,,,,,5
Échame La Culpa,Luis Fonsi,1zsG4eaZmkA1dvjDDsAGLK,Mexico,,,,,,,,,,,,8
Reggaetón Lento (Bailemos),CNCO,3AEZUABDXNtecAOSC1qTfo,Panama,1,4,5,,,,,,,,,
Chantaje,Shakira,6mICuAdrwEjh6Y6lroV2Kg,Panama,2,5,9,,,,,,,,,
Otra Vez (feat. J Balvin),Zion & Lennox,3QwBODjSEzelZyVjxPOHdq,Panama,3,7,7,9,,,,,,,,
Despacito (Featuring Daddy Yankee),Luis Fonsi,4aWmUDTfIPGksMNLV2rQP2,Panama,4,1,1,1,8,,,,,,,
Safari,J Balvin,6rQSrBHf7HlZjtcMZ4S4bO,Panama,5,8,,,,,,,,,,
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Panama,6,3,2,2,5,6,10,,,,,
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,5q2JbCNi4FcnglgPfxcV65,Panama,7,6,4,5,10,10,,,,,,
Vente Pa' Ca,Ricky Martin,7DM4BPaS7uofFul3ywMe46,Panama,8,10,,,,,,,,,,
Let Me Love You,DJ Snake,4pdPtRcBmOSQDlJ3Fk945m,Panama,9,,,,,,,,,,,
El Amante,Nicky Jam,3umS4y3uQDkqekNjVpiRUs,Panama,10,2,3,3,9,,,,,,,
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3NdDpSvN911VPGivFlV5d0,Panama,,9,,,,,,,,,,
SUBEME LA RADIO,Enrique Iglesias,7nKBxz47S9SD79N086fuhn,Panama,,,6,8,,,,,,,,
Me Rehúso,Danny Ocean,6De0lHrwBfPfrhorm9q1Xl,Panama,,,8,4,,4,3,4,5,6,,
It Ain't Me (with Selena Gomez),Kygo,3eR23VReFzcdmS7TYCrhCe,Panama,,,10,,,,,,,,,
Ahora Dice,Chris Jeday,22eADXu8DfOAUEDw4vU8qy,Panama,,,,6,2,2,5,5,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Panama,,,,7,3,8,,,,,,
Báilame,Nacho,7lRsNbdOGykkMAgsqs4R1C,Panama,,,,10,6,5,7,,,,,
Felices los 4,Maluma,0qYTZCo5Bwh1nsUFGZP3zn,Panama,,,,,1,1,4,,,,,
Me Rehúso,Danny Ocean,6Zosz8w6CmdGMZM6p4JlbQ,Panama,,,,,4,,,,,,,
Escápate Conmigo,Wisin,2cnKEkpVUSV4wnjQiTWfH6,Panama,,,,,7,3,2,2,6,,,
Tu Foto,Ozuna,0Szp49tpFasIjX04Mcsydp,Panama,,,,,,7,6,9,,,,
Hey DJ,CNCO,209gZgcfLq2aUuu51vOWBl,Panama,,,,,,9,8,,,,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,Panama,,,,,,,1,1,2,9,,
Una Lady Como Tú,Manuel Turizo,7MHN1aCFtLXjownGhvEQlF,Panama,,,,,,,9,7,7,,,
Robarte un Beso,Carlos Vives,4z3GJkrtH97Bj6fRta983T,Panama,,,,,,,,3,1,3,,
Krippy Kush,Farruko,3rgjBiAMVGnxmsTDmUy8vb,Panama,,,,,,,,6,,,,
El Farsante,DJ Jonathan,66gNNRsKkmECPQUrvpMQtS,Panama,,,,,,,,8,,,,
El Farsante,Ozuna,2LW4Zu7FcrwjWm3t5Rv3Oq,Panama,,,,,,,,10,,,,
Suena El Dembow,Joey Montana,5TysCiZtv1HnSWcTcUFusI,Panama,,,,,,,,,3,1,2,8
El Farsante,Ozuna,5EId1m4DNwTf3at31w8bPJ,Panama,,,,,,,,,4,,,
Se Preparó,Ozuna,1m69ELEgE6k5ZWsap40ozt,Panama,,,,,,,,,8,2,3,4
Báilame - Remix,Nacho,3VClLWqNn80Llv0PJOsKgr,Panama,,,,,,,,,9,5,10,
Tú Foto,Ozuna,5zSOVwaY3sVjnmLhuEfsuf,Panama,,,,,,,,,10,,,
Criminal,Natti Natasha,2SmgFAhQkQCQPyBiBxR6Te,Panama,,,,,,,,,,4,9,
Que Va,Alex Sensation,7ofxPmTNMj2GP07g1VZa0O,Panama,,,,,,,,,,7,7,
Vuelve,Daddy Yankee,0lJCqIx5BhZtf6QtYI2fbv,Panama,,,,,,,,,,8,6,
Mayores,Becky G,7JNh1cfm0eXjqFVOzKLyau,Panama,,,,,,,,,,10,5,6
Sensualidad,Bad Bunny,5hcisvFMidkMJlElTO9Qmw,Panama,,,,,,,,,,,1,1
Criminal,Natti Natasha,6Za3190Sbw39BBC77WSS1C,Panama,,,,,,,,,,,4,3
Échame La Culpa,Luis Fonsi,1zsG4eaZmkA1dvjDDsAGLK,Panama,,,,,,,,,,,8,2
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,33bnxcjePIkcmNjEFTJX0l,Panama,,,,,,,,,,,,5
Chambea,Bad Bunny,6ElmxV9B2mSNscEjP27M7i,Panama,,,,,,,,,,,,7
Downtown,Anitta,3Ga6eKrUFf12ouh9Yw3v2D,Panama,,,,,,,,,,,,9
Corazón,Maluma,4lESS6vuruP6a79KWRaQou,Panama,,,,,,,,,,,,10
Reggaetón Lento (Bailemos),CNCO,3AEZUABDXNtecAOSC1qTfo,Uruguay,1,3,5,7,,,,,,,,
Cuando Se Pone a Bailar,Rombai,1MpKZi1zTXpERKwxmOu1PH,Uruguay,2,6,9,,,,,,,,,
Chantaje,Shakira,6mICuAdrwEjh6Y6lroV2Kg,Uruguay,3,5,7,,,,,,,,,
Safari,J Balvin,6rQSrBHf7HlZjtcMZ4S4bO,Uruguay,4,8,,,,,,,,,,
Despacito (Featuring Daddy Yankee),Luis Fonsi,4aWmUDTfIPGksMNLV2rQP2,Uruguay,5,1,1,1,9,9,,,,,,
Piel a Piel,Dame 5,2q3B7GLCEA4uYvuo2g5P82,Uruguay,6,,,,,,,,,,,
Vente Pa' Ca,Ricky Martin,7DM4BPaS7uofFul3ywMe46,Uruguay,7,,,,,,,,,,,
Carnavalintro,CHANO,0tGAPnTFwRJA6FZgYZ0BAe,Uruguay,8,,,,,,,,,,,
Otra Vez (feat. J Balvin),Zion & Lennox,3QwBODjSEzelZyVjxPOHdq,Uruguay,9,7,8,9,,,,,,,,
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Uruguay,10,4,2,2,4,7,9,,,,,
El Amante,Nicky Jam,3umS4y3uQDkqekNjVpiRUs,Uruguay,,2,3,4,10,10,,,,,,
Vacaciones,Wisin,3dQDid3IUNhZy1OehIfYfE,Uruguay,,9,,,,,,,,,,
La Rompe Corazones,Daddy Yankee,4okba5wu9mMLXx79DXLKi3,Uruguay,,10,6,5,,,,,,,,
SUBEME LA RADIO,Enrique Iglesias,7nKBxz47S9SD79N086fuhn,Uruguay,,,4,3,7,,,,,,,
Me Llamas (feat. Maluma) - Remix,Piso 21,5hEM0JchdVzQ5PwvSfITeX,Uruguay,,,10,,,,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Uruguay,,,,6,2,6,,,,,,
Me Rehúso,Danny Ocean,6De0lHrwBfPfrhorm9q1Xl,Uruguay,,,,8,,3,1,2,4,6,,
Felices los 4,Maluma,0qYTZCo5Bwh1nsUFGZP3zn,Uruguay,,,,10,1,1,2,4,9,,,
Hey DJ,CNCO,209gZgcfLq2aUuu51vOWBl,Uruguay,,,,,3,2,5,8,,,,
Ahora Dice,Chris Jeday,22eADXu8DfOAUEDw4vU8qy,Uruguay,,,,,5,4,4,5,,,,
Una y Otra Vez,Rombai,3VSt7R9LHTomKGP1RhkvuT,Uruguay,,,,,6,,,,,,,
Me Rehúso,Danny Ocean,6Zosz8w6CmdGMZM6p4JlbQ,Uruguay,,,,,8,,,,,,,
Escápate Conmigo,Wisin,2cnKEkpVUSV4wnjQiTWfH6,Uruguay,,,,,,5,7,7,10,,,
Tu Foto,Ozuna,0Szp49tpFasIjX04Mcsydp,Uruguay,,,,,,8,8,9,,,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,Uruguay,,,,,,,3,1,1,8,,
Bonita,J Balvin,693iqPOQvhI7PobtR8CC8v,Uruguay,,,,,,,6,3,7,9,,
Báilame,Nacho,7lRsNbdOGykkMAgsqs4R1C,Uruguay,,,,,,,10,10,,,,
Mayores,Becky G,7JNh1cfm0eXjqFVOzKLyau,Uruguay,,,,,,,,6,2,3,1,6
Se Preparó,Ozuna,1m69ELEgE6k5ZWsap40ozt,Uruguay,,,,,,,,,3,2,3,5
Criminal,Natti Natasha,2SmgFAhQkQCQPyBiBxR6Te,Uruguay,,,,,,,,,5,1,9,
Báilame - Remix,Nacho,3VClLWqNn80Llv0PJOsKgr,Uruguay,,,,,,,,,6,5,10,
Robarte un Beso,Carlos Vives,4z3GJkrtH97Bj6fRta983T,Uruguay,,,,,,,,,8,10,,
Que Va,Alex Sensation,7ofxPmTNMj2GP07g1VZa0O,Uruguay,,,,,,,,,,4,6,10
Suena El Dembow,Joey Montana,5TysCiZtv1HnSWcTcUFusI,Uruguay,,,,,,,,,,7,5,9
Criminal,Natti Natasha,6Za3190Sbw39BBC77WSS1C,Uruguay,,,,,,,,,,,2,4
Sensualidad,Bad Bunny,5hcisvFMidkMJlElTO9Qmw,Uruguay,,,,,,,,,,,4,2
Perro Fiel,Shakira,70lnL3QaSOIIyMa2X9aVRL,Uruguay,,,,,,,,,,,7,
Échame La Culpa,Luis Fonsi,1zsG4eaZmkA1dvjDDsAGLK,Uruguay,,,,,,,,,,,8,1
Corazón,Maluma,4lESS6vuruP6a79KWRaQou,Uruguay,,,,,,,,,,,,3
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,33bnxcjePIkcmNjEFTJX0l,Uruguay,,,,,,,,,,,,7
Downtown,Anitta,3Ga6eKrUFf12ouh9Yw3v2D,Uruguay,,,,,,,,,,,,8
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Iceland,1,1,1,5,5,9,,,,,,
Starboy,The Weeknd,5aAx2yezTd8zXrkmtKl66Z,Iceland,2,8,,,,,,,,,,
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3NdDpSvN911VPGivFlV5d0,Iceland,3,2,8,,,,,,,,,
I Feel It Coming,The Weeknd,5GXAXm5YOmYT0kL5jHvYBt,Iceland,4,4,,,,,,,,,,
Bad and Boujee (feat. Lil Uzi Vert),Migos,4Km5HrUvYTaSUfiSGPJeQR,Iceland,5,3,,,,,,,,,,
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,5knuzwU65gJK7IF5yJsuaW,Iceland,6,6,,,,,,,,,,
Castle on the Hill,Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT,Iceland,7,7,9,,,,,,,,,
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,Iceland,8,,,,,,,,,,,
Fake Love,Drake,343YBumqHu19cGoGARUTsd,Iceland,9,,,,,,,,,,,
"How Far I'll Go - From ""Moana""",Alessia Cara,5hYTyyh2odQKphUbMqc5gN,Iceland,10,5,,,,,,,,,,
Love On The Brain,Rihanna,2aksifNn5ph8igDOkPBA02,Iceland,,9,,,,,,,,,,
It Ain't Me (with Selena Gomez),Kygo,3eR23VReFzcdmS7TYCrhCe,Iceland,,10,5,9,,,,,,,,
Neinei,Attan,3mGRGwcZbu63oYmTzjCi1t,Iceland,,,2,6,,,,,,,,
Fullir Vasar,Aron Can,3UYdR145K9dnygSKJqUk2d,Iceland,,,3,1,4,6,7,,,,,
Time,Sturla Atlas,3WR3mQ8SDjJgxbdOFrqfca,Iceland,,,4,,,,,,,,,
Mask Off,Future,3rOSwuTsUlJp0Pu0MkN8r8,Iceland,,,6,3,6,,,,,,,
Passionfruit,Drake,7hDc8b7IXETo14hHIHdnhd,Iceland,,,7,4,,,,,,,,
You Don't Know Me - Radio Edit,Jax Jones,00lNx0OcTJrS3MKHcB80HY,Iceland,,,10,10,,,,,,,,
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,Iceland,,,,2,3,4,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Iceland,,,,7,1,1,1,4,,,,
DNA.,Kendrick Lamar,6HZILIRieu8S0iqY8kIKhj,Iceland,,,,8,,,,,,,,
I'm the One,DJ Khaled,72Q0FQQo32KJloivv5xge2,Iceland,,,,,2,,,,,,,
Ínótt,Aron Can,3zBm6lRfxl6tlPGbKuaTUn,Iceland,,,,,7,,,,,,,
Sign of the Times,Harry Styles,5Ohxk2dO5COHF1krpoPigN,Iceland,,,,,8,,,,,,,
City Lights,Blanche,3kXqUXnukwkpsxhW8emNC0,Iceland,,,,,9,,,,,,,
Ekki Seena,Attan,2cx4iaLF05RyNUSlm0p3y4,Iceland,,,,,10,,,,,,,
Joey Cypher,Joey Christ,24nlSZHHUx0XAzo7WDzUTa,Iceland,,,,,,2,3,3,,,,
I'm the One,DJ Khaled,3DXncPQOG4VBw3QHh3S817,Iceland,,,,,,3,4,,,,,
2U (feat. Justin Bieber),David Guetta,3A7qX2QjDlPnazUsRk5y0M,Iceland,,,,,,5,5,10,,,,
Ár Eftir Ár,Herra Hnetusmjör,2phqKJP6uiVVUnXlOCuHSN,Iceland,,,,,,7,,,,,,
